country.name,year,agriculture.ghg.emissions.mio.tonnes,energy.ghg.emissions.mio.tonnes,industry.ghg.emissions.mio.tonnes,total.ghg.emissions.mio.tonnes,transport.ghg.emissions.mio.tonnes,waste.ghg.emissions.mio.tonnes,ghg.emissions.per.capita.tonnes,agriculture.ghg.emissions.national.share,energy.ghg.emissions.national.share,industry.ghg.emissions.national.share,transport.ghg.emissions.national.share,waste.ghg.emissions.national.share,agriculture.ghg.emissions.EU28.share,energy.ghg.emissions.EU28.share,industry.ghg.emissions.EU28.share,total.ghg.emissions.EU28.share,transport.ghg.emissions.EU28.share,waste.ghg.emissions.EU28.share
Austria,1990,8.1,38.9,13.7,78.7,14,3.9,10.4,0.1029,0.4943,0.1741,0.1779,0.05,0.0149,0.0109,0.0265,0.0139,0.0177,0.0162
Austria,1991,8,41.1,13.7,82.3,15.5,4,10.7,0.0972,0.4994,0.1665,0.1883,0.05,0.0156,0.0117,0.0284,0.0148,0.0194,0.0164
Austria,1992,7.7,36.6,12.1,75.8,15.4,3.9,9.8,0.1016,0.4828,0.1596,0.2032,0.05,0.0157,0.0109,0.0261,0.0141,0.0187,0.0158
Austria,1993,7.7,36.699999999999996,12,75.9,15.6,3.9,9.8,0.1014,0.4835,0.1581,0.2055,0.05,0.0161,0.0112,0.0264,0.0144,0.0188,0.0158
Austria,1994,7.7,36.3,12.7,76.2,15.6,3.8,9.8,0.101,0.4764,0.1667,0.2047,0.05,0.0163,0.0113,0.0263,0.0145,0.0187,0.0154
Austria,1995,7.8,38.6,13.6,79.6,15.9,3.7,10.2,0.098,0.4849,0.1709,0.1997,0.05,0.0165,0.0119,0.0273,0.015,0.0188,0.015
Austria,1996,7.7,41.2,13.1,82.9,17.4,3.5,10.6,0.0929,0.497,0.158,0.2099,0.04,0.0162,0.0124,0.0262,0.0153,0.0199,0.0142
Austria,1997,7.7,40.7,14.2,82.4,16.5,3.3,10.5,0.0934,0.4939,0.1723,0.2002,0.04,0.0163,0.0126,0.0281,0.0155,0.0186,0.0135
Austria,1998,7.6,38.4,13.9,81.7,18.6,3.2,10.4,0.093,0.47,0.1701,0.2277,0.04,0.0162,0.0121,0.0288,0.0155,0.0203,0.0133
Austria,1999,7.5,37.8,13.6,80.1,18,3.1,10.2,0.0936,0.4719,0.1698,0.2247,0.04,0.0161,0.0122,0.0307,0.0155,0.0193,0.0132
Austria,2000,7.4,36.599999999999994,14.6,80.4,18.8,3,10.3,0.092,0.4552,0.1816,0.2338,0.04,0.016,0.0118,0.032,0.0156,0.0203,0.013
Austria,2001,7.4,39.3,14.5,84.3,20.3,2.9,10.7,0.0878,0.4662,0.172,0.2408,0.03,0.0163,0.0124,0.0329,0.0161,0.0216,0.0128
Austria,2002,7.3,38.599999999999994,15.1,86.1,22.2,2.9,10.8,0.0848,0.4483,0.1754,0.2578,0.03,0.0163,0.0124,0.0346,0.0166,0.0233,0.013
Austria,2003,7.1,42.4,15.3,91.8,24.1,2.9,11.5,0.0773,0.4619,0.1667,0.2625,0.03,0.016,0.0133,0.034,0.0174,0.0251,0.0133
Austria,2004,7.1,41.9,14.8,91.4,24.6,2.9,11.4,0.0777,0.4584,0.1619,0.2691,0.03,0.016,0.0132,0.0317,0.0174,0.0251,0.0139
Austria,2005,7,42.199999999999996,15.6,92.6,24.9,2.8,11.5,0.0756,0.4557,0.1685,0.2689,0.03,0.016,0.0134,0.0335,0.0177,0.0254,0.0139
Austria,2006,7,40.5,16.3,90.1,23.7,2.7,11.1,0.0777,0.4495,0.1809,0.263,0.03,0.0161,0.0129,0.0351,0.0173,0.024,0.0138
Austria,2007,7.1,37,16.9,87.5,23.9,2.5,10.8,0.0811,0.4229,0.1931,0.2731,0.03,0.0163,0.0121,0.0355,0.0169,0.024,0.0132
Austria,2008,7.2,37.5,17.2,86.8,22.4,2.4,10.7,0.0829,0.432,0.1982,0.2581,0.03,0.0166,0.0125,0.0382,0.0172,0.0231,0.0133
Austria,2009,7.2,35.099999999999994,13.9,80.3,21.8,2.3,9.9,0.0897,0.4371,0.1731,0.2715,0.03,0.0168,0.0127,0.0369,0.0172,0.0231,0.0131
Austria,2010,7.1,37,15.9,84.8,22.6,2.2,10.4,0.0837,0.4363,0.1875,0.2665,0.03,0.0168,0.0129,0.0403,0.0177,0.0241,0.0131
Austria,2011,7.2,35.4,16,82.5,21.9,2,10.1,0.0873,0.4291,0.1939,0.2655,0.02,0.017,0.013,0.041,0.0178,0.0237,0.0123
Austria,2012,7.1,33.5,15.6,79.8,21.7,1.9,9.7,0.089,0.4198,0.1955,0.2719,0.02,0.0168,0.0124,0.0413,0.0175,0.0242,0.012
Austria,2013,7.1,32.6,15.9,80.4,22.9,1.8,9.7,0.0883,0.4055,0.1978,0.2848,0.02,0.0167,0.0124,0.0424,0.018,0.0258,0.0119
Austria,2014,7.2,29.500000000000004,16,76.7,22.2,1.7,9.2,0.0939,0.3846,0.2086,0.2894,0.02,0.0166,0.0121,0.042,0.0178,0.0248,0.0117
Austria,2015,7.2,30.7,16.6,78.9,22.7,1.6,9.4,0.0913,0.3891,0.2104,0.2877,0.02,0.0166,0.0125,0.0441,0.0182,0.0249,0.0112
Austria,2016,7.4,30.799999999999997,16.4,79.6,23.5,1.6,9.4,0.093,0.3869,0.206,0.2952,0.02,0.017,0.0127,0.0439,0.0185,0.0252,0.0114
Austria,2017,7.3,31.999999999999996,17.2,82.3,24.3,1.5,9.6,0.0887,0.3888,0.209,0.2953,0.02,0.0166,0.0132,0.0456,0.019,0.0257,0.0108
Austria,2018,7.4,31,15.6,79.8,24.4,1.4,9.1,0.0927,0.3885,0.1955,0.3058,0.02,0.0173,0.0132,0.042,0.019,0.0262,0.0106
Austria,2019,7.4,30.799999999999997,16.1,80.4,24.6,1.4,9,0.092,0.3831,0.2002,0.306,0.02,0.0173,0.0134,0.0436,0.0193,0.0263,0.0109
Austria,2020,7.5,30.4,16,79.7,24.5,1.3,9,0.0941,0.3814,0.2008,0.3074,0.02,0.0176,0.0134,0.0436,0.0193,0.0261,0.0104
Austria,2025,7.5,28.4,15.1,76.6,24.5,1.1,8.4,0.0979,0.3708,0.1971,0.3198,0.01,0.0176,0.0132,0.0439,0.0193,0.0263,0.0096
Austria,2030,7.6,27.099999999999998,14.7,74,23.7,0.9,7.9,0.1027,0.3662,0.1986,0.3203,0.01,0.0179,0.0132,0.0452,0.0194,0.0261,0.0085
Austria,2035,7.7,26.300000000000004,14.5,72.3,22.9,0.8,7.6,0.1065,0.3638,0.2006,0.3167,0.01,0.018,0.0136,0.0452,0.0197,0.0257,0.0081
Austria,2040,7.8,25.9,14.5,71,22,0.8,7.3,0.1099,0.3648,0.2042,0.3099,0.01,NA,NA,NA,NA,NA,NA
Belgium,1990,12.2,82.80000000000001,26.3,146.6,20.9,4.3,15,0.0832,0.5648,0.1794,0.1426,0.03,0.0225,0.0233,0.0509,0.0259,0.0263,0.0179
Belgium,1991,12.1,86.30000000000001,25.3,149.3,21.1,4.5,15.2,0.081,0.578,0.1695,0.1413,0.03,0.0236,0.0245,0.0524,0.0269,0.0264,0.0184
Belgium,1992,12.1,83.9,26.4,148.9,21.9,4.6,15.1,0.0813,0.5635,0.1773,0.1471,0.03,0.0247,0.025,0.0569,0.0277,0.0266,0.0187
Belgium,1993,12.2,83.30000000000001,25.6,147.9,22.4,4.4,14.9,0.0825,0.5632,0.1731,0.1515,0.03,0.0256,0.0254,0.0562,0.028,0.027,0.0178
Belgium,1994,12.1,84.5,28.5,152.5,22.9,4.5,15.3,0.0793,0.5541,0.1869,0.1502,0.03,0.0257,0.0262,0.059,0.029,0.0274,0.0182
Belgium,1995,12.3,84.80000000000001,30.2,154.7,22.9,4.5,15.5,0.0795,0.5482,0.1952,0.148,0.03,0.026,0.0262,0.0606,0.0291,0.027,0.0182
Belgium,1996,12.2,88.6,29.7,158.3,23.4,4.4,15.9,0.0771,0.5597,0.1876,0.1478,0.03,0.0257,0.0266,0.0594,0.0292,0.0268,0.0178
Belgium,1997,12.2,82.7,26.9,149.8,23.5,4.5,15.1,0.0814,0.5521,0.1796,0.1569,0.03,0.0259,0.0257,0.0533,0.0281,0.0266,0.0185
Belgium,1998,12,86.3,28.1,155,24.2,4.3,15.6,0.0774,0.5568,0.1813,0.1561,0.03,0.0256,0.0272,0.0583,0.0293,0.0265,0.0179
Belgium,1999,12.2,80.7,27.2,148.6,24.5,4.1,15,0.0821,0.5431,0.183,0.1649,0.03,0.0261,0.0261,0.0614,0.0287,0.0263,0.0175
Belgium,2000,11.3,81.1,28.4,149.7,24.9,3.9,15.1,0.0755,0.5418,0.1897,0.1663,0.03,0.0245,0.0262,0.0623,0.029,0.0269,0.0168
Belgium,2001,11.1,81.1,27,148.1,25.4,3.5,14.8,0.0749,0.5476,0.1823,0.1715,0.02,0.0244,0.0257,0.0613,0.0284,0.027,0.0154
Belgium,2002,11,80.5,26.8,147.6,25.7,3.5,14.6,0.0745,0.5454,0.1816,0.1741,0.02,0.0246,0.0258,0.0614,0.0285,0.027,0.0157
Belgium,2003,10.6,81.2,26.7,147.9,26.3,3.2,14.6,0.0717,0.549,0.1805,0.1778,0.02,0.0239,0.0254,0.0593,0.0281,0.0274,0.0147
Belgium,2004,10.5,80.4,27.7,149.2,27.4,3.2,14.7,0.0704,0.5389,0.1857,0.1836,0.02,0.0236,0.0254,0.0593,0.0283,0.028,0.0153
Belgium,2005,10.3,78.9,26.4,145.3,26.6,3.1,14.2,0.0709,0.543,0.1817,0.1831,0.02,0.0235,0.0251,0.0567,0.0278,0.0272,0.0153
Belgium,2006,10.1,76.6,25.7,142.7,27.2,3,13.9,0.0708,0.5368,0.1801,0.1906,0.02,0.0233,0.0244,0.0553,0.0274,0.0276,0.0153
Belgium,2007,10.3,73.7,24,139,28,3,13.5,0.0741,0.5302,0.1727,0.2014,0.02,0.0236,0.024,0.0504,0.0269,0.0281,0.0159
Belgium,2008,10.1,73.5,24.3,138.8,28.1,2.8,13.4,0.0728,0.5295,0.1751,0.2024,0.02,0.0233,0.0244,0.053900000000000003,0.0275,0.0289,0.0155
Belgium,2009,10.3,67.5,18.6,126.3,27.3,2.6,12.1,0.0816,0.5344,0.1473,0.2162,0.02,0.0241,0.0245,0.0494,0.027,0.0289,0.0148
Belgium,2010,10.2,72.4,21.5,132.9,26.4,2.5,12.6,0.0767,0.5448,0.1618,0.1986,0.02,0.0241,0.0253,0.0545,0.0278,0.0282,0.0149
Belgium,2011,10.1,63.2,20.6,122.2,26,2.3,11.5,0.0827,0.5172,0.1686,0.2128,0.02,0.0238,0.0232,0.0528,0.0264,0.0281,0.0142
Belgium,2012,9.9,63,19.1,119.4,25.2,2.2,11.1,0.0829,0.5276,0.16,0.2111,0.02,0.0235,0.0232,0.0506,0.0262,0.0281,0.0139
Belgium,2013,9.9,63,19.8,119.3,24.8,1.8,11,0.083,0.5281,0.166,0.2079,0.02,0.0233,0.024,0.0528,0.0267,0.0279,0.0119
Belgium,2014,10.1,56.900000000000006,19.8,113.5,25,1.7,10.5,0.089,0.5013,0.1744,0.2203,0.01,0.0233,0.0233,0.0519,0.0264,0.0279,0.0117
Belgium,2015,10,59,19.8,117.1,26.7,1.6,10.8,0.0854,0.5038,0.1691,0.228,0.01,0.0231,0.024,0.0526,0.0271,0.0292,0.0112
Belgium,2016,9.9,57.6,20.4,115.8,26.4,1.5,10.6,0.0855,0.4974,0.1762,0.228,0.01,0.0228,0.0238,0.0546,0.0269,0.0283,0.0107
Belgium,2017,10.1,57.5,19.7,114.5,25.8,1.5,10.5,0.0882,0.5022,0.1721,0.2253,0.01,0.023,0.0237,0.0522,0.0265,0.0273,0.0108
Belgium,2018,10,56.6,19.8,114.3,26.4,1.4,10,0.0875,0.4952,0.1732,0.231,0.01,0.0233,0.0242,0.0534,0.0272,0.0283,0.0106
Belgium,2019,9.9,55.8,19.9,114,27,1.3,9.9,0.0868,0.4895,0.1746,0.2368,0.01,0.0232,0.0243,0.0538,0.0274,0.0288,0.0101
Belgium,2020,9.8,55.099999999999994,20.1,113.7,27.5,1.3,9.9,0.0862,0.4846,0.1768,0.2419,0.01,0.023,0.0244,0.0548,0.0276,0.0292,0.0104
Belgium,2025,9.4,59.5,19.3,117.2,28,1,10,0.0802,0.5077,0.1647,0.2389,0.01,0.0221,0.0277,0.0561,0.0296,0.0301,0.0088
Belgium,2030,9.2,65.5,18.8,123.1,28.7,0.8,10.3,0.0747,0.5321,0.1527,0.2331,0.01,0.0216,0.032,0.0578,0.0323,0.0316,0.0076
Belgium,2035,9.2,67.6,18.7,125.6,29.2,0.8,10.4,0.0732,0.5382,0.1489,0.2325,0.01,0.0215,0.0351,0.0583,0.0343,0.0328,0.0081
Bulgaria,1990,12.5,64.80000000000001,10,101.8,6.6,8,11.8,0.1228,0.6365,0.0982,0.0648,0.08,0.023,0.0182,0.0193,0.018,0.0083,0.0333
Bulgaria,1991,10.8,53.5,7.9,83.4,3.6,7.7,9.7,0.1295,0.6415,0.0947,0.0432,0.09,0.0211,0.0152,0.0164,0.015,0.0045,0.0316
Bulgaria,1992,9.4,50.1,6.6,77.8,4,7.6,9.2,0.1208,0.644,0.0848,0.0514,0.1,0.0192,0.0149,0.0142,0.0145,0.0049,0.0309
Bulgaria,1993,8,49.9,6.9,76.8,4.5,7.4,9.2,0.1042,0.6497,0.0898,0.0586,0.1,0.0168,0.0152,0.0152,0.0145,0.0054,0.03
Bulgaria,1994,7,47,8.4,73.1,4.1,6.6,8.8,0.0958,0.643,0.1149,0.0561,0.09,0.0149,0.0146,0.0174,0.0139,0.0049,0.0268
Bulgaria,1995,5.9,46.800000000000004,10.5,74.6,4.4,7,9,0.0791,0.6273,0.1408,0.059,0.09,0.0125,0.0144,0.0211,0.0141,0.0052,0.0283
Bulgaria,1996,5.6,47.5,10.3,74.8,4.3,7,9,0.0749,0.635,0.1377,0.0575,0.09,0.0118,0.0143,0.0206,0.0138,0.0049,0.0284
Bulgaria,1997,5.7,45.2,9.5,71.8,4.4,7,8.7,0.0794,0.6295,0.1323,0.0613,0.1,0.0121,0.014,0.0188,0.0135,0.005,0.0287
Bulgaria,1998,5.1,43.4,7.1,67.9,5.5,6.7,8.3,0.0751,0.6392,0.1046,0.081,0.1,0.0109,0.0137,0.0147,0.0129,0.006,0.0279
Bulgaria,1999,5.5,36.8,6.3,60.7,5.7,6.5,7.4,0.0906,0.6063,0.1038,0.0939,0.11,0.0118,0.0119,0.0142,0.0117,0.0061,0.0277
Bulgaria,2000,5.2,35.3,7.2,59.6,5.5,6.4,7.3,0.0872,0.5923,0.1208,0.0923,0.11,0.0113,0.0114,0.0158,0.0115,0.0059,0.0276
Bulgaria,2001,5,38.8,7.2,62.7,5.7,6,7.9,0.0797,0.6188,0.1148,0.0909,0.1,0.011,0.0123,0.0163,0.012,0.0061,0.0264
Bulgaria,2002,5.1,36.5,6.4,59.7,5.9,5.8,7.7,0.0854,0.6114,0.1072,0.0988,0.1,0.0114,0.0117,0.0147,0.0115,0.0062,0.026
Bulgaria,2003,5,39.6,7.1,64.2,6.5,5.9,8.3,0.0779,0.6168,0.1106,0.1012,0.09,0.0113,0.0124,0.0158,0.0122,0.0068,0.0271
Bulgaria,2004,5.5,37.8,7.2,63.3,7,5.8,8.3,0.0869,0.5972,0.1137,0.1106,0.09,0.0124,0.0119,0.0154,0.012,0.0071,0.0278
Bulgaria,2005,5.2,37.900000000000006,7.7,63.9,7.8,5.4,8.4,0.0814,0.5931,0.1205,0.1221,0.08,0.0119,0.0121,0.0165,0.0122,0.008,0.0267
Bulgaria,2006,5.1,38.400000000000006,7.5,64.5,8.3,5.2,8.6,0.0791,0.5953,0.1163,0.1287,0.08,0.0117,0.0123,0.0161,0.0124,0.0084,0.0266
Bulgaria,2007,4.9,42.2,8,68.4,8.2,5.1,9.1,0.0716,0.617,0.117,0.1199,0.07,0.0112,0.0138,0.0168,0.0132,0.0082,0.027
Bulgaria,2008,5.1,41.1,7.2,67,8.6,4.9,9,0.0761,0.6134,0.1075,0.1284,0.07,0.0118,0.0137,0.016,0.0133,0.0089,0.0271
Bulgaria,2009,5,35.900000000000006,4.2,58,8.2,4.8,7.8,0.0862,0.619,0.0724,0.1414,0.08,0.0117,0.013,0.0111,0.0124,0.0087,0.0274
Bulgaria,2010,5.5,38,4.4,60.5,8,4.6,8.3,0.0909,0.6281,0.0727,0.1322,0.08,0.013,0.0133,0.0112,0.0126,0.0085,0.0274
Bulgaria,2011,5.1,43,5,65.9,8.2,4.6,9,0.0774,0.6525,0.0759,0.1244,0.07,0.012,0.0158,0.0128,0.0142,0.0089,0.0284
Bulgaria,2012,5.2,37.8,4.8,60.8,8.5,4.4,8.4,0.0855,0.6217,0.0789,0.1398,0.07,0.0123,0.0139,0.0127,0.0133,0.0095,0.0279
Bulgaria,2013,5.7,33.2,4.8,55.5,7.4,4.5,7.7,0.1027,0.5982,0.0865,0.1333,0.08,0.0134,0.0126,0.0128,0.0124,0.0083,0.0298
Bulgaria,2014,6.2,34.5,5.1,58.5,8.4,4.3,8.2,0.106,0.5897,0.0872,0.1436,0.07,0.0143,0.0141,0.0134,0.0136,0.0094,0.0296
Bulgaria,2015,6.2,36.3,5.8,61.7,9.2,4.2,8.7,0.1005,0.5883,0.094,0.1491,0.07,0.0143,0.0148,0.0154,0.0143,0.0101,0.0293
Bulgaria,2016,6.6,33.099999999999994,6.1,59.1,9.3,4.1,8.4,0.1117,0.5601,0.1032,0.1574,0.07,0.0152,0.0137,0.0163,0.0137,0.01,0.0293
Bulgaria,2017,6.6,35.1,6.4,61.4,9.5,3.8,8.8,0.1075,0.5717,0.1042,0.1547,0.06,0.015,0.0145,0.017,0.0142,0.01,0.0274
Bulgaria,2018,5.6,42.1,5.5,67,9.9,3.9,9.6,0.0836,0.6284,0.0821,0.1478,0.06,0.0131,0.018,0.0148,0.0159,0.0106,0.0296
Bulgaria,2019,5.8,44,5.4,69.2,10.2,3.8,9.9,0.0838,0.6358,0.078,0.1474,0.05,0.0136,0.0191,0.0146,0.0166,0.0109,0.0296
Bulgaria,2020,6,45.9,5.3,71.3,10.4,3.7,10.3,0.0842,0.6438,0.0743,0.1459,0.05,0.0141,0.0203,0.0145,0.0173,0.0111,0.0296
Bulgaria,2025,5.3,38,5,61.5,9.6,3.5,9.2,0.0862,0.6179,0.0813,0.1561,0.06,0.0125,0.0177,0.0145,0.0155,0.0103,0.0307
Bulgaria,2030,5.8,34,5.1,58.4,10,3.4,9.1,0.0993,0.5822,0.0873,0.1712,0.06,0.0136,0.0166,0.0157,0.0153,0.011,0.0321
Bulgaria,2035,6.3,27.200000000000003,5.3,51.5,9.4,3.3,8.3,0.1223,0.5282,0.1029,0.1825,0.06,0.0148,0.0141,0.0165,0.014,0.0105,0.0333
Croatia,1990,4.4,17.8,4.7,31.9,3.9,1.1,6.8,0.1379,0.558,0.1473,0.1223,0.03,0.0081,0.005,0.0091,0.0056,0.0049,0.0046
Croatia,1991,4.3,13.299999999999999,3.5,25,2.9,1.1,5.4,0.172,0.532,0.14,0.116,0.04,0.0084,0.0038,0.0073,0.0045,0.0036,0.0045
Croatia,1992,3.8,12.5,2.9,23.1,2.8,1.1,5.1,0.1645,0.5411,0.1255,0.1212,0.05,0.0078,0.0037,0.0062,0.0043,0.0034,0.0045
Croatia,1993,3.6,13.100000000000001,2.4,23.3,3,1.1,5.1,0.1545,0.5622,0.103,0.1288,0.05,0.0075,0.004,0.0053,0.0044,0.0036,0.0045
Croatia,1994,3.4,11.899999999999999,2.7,22.3,3.2,1.1,4.9,0.1525,0.5336,0.1211,0.1435,0.05,0.0072,0.0037,0.0056,0.0042,0.0038,0.0045
Croatia,1995,3.3,12.6,2.5,22.9,3.4,1.2,5,0.1441,0.5502,0.1092,0.1485,0.05,0.007,0.0039,0.005,0.0043,0.004,0.0049
Croatia,1996,3.2,13,2.5,23.5,3.7,1.2,5.2,0.1362,0.5532,0.1064,0.1574,0.05,0.0067,0.0039,0.005,0.0043,0.0042,0.0049
Croatia,1997,3.3,13.4,2.7,24.8,4.1,1.2,5.5,0.1331,0.5403,0.1089,0.1653,0.05,0.007,0.0042,0.0053,0.0047,0.0046,0.0049
Croatia,1998,3.1,14.100000000000001,2.4,25.1,4.2,1.2,5.6,0.1235,0.5618,0.0956,0.1673,0.05,0.0066,0.0044,0.005,0.0048,0.0046,0.005
Croatia,1999,3.2,14.399999999999999,2.9,26.2,4.5,1.3,5.9,0.1221,0.5496,0.1107,0.1718,0.05,0.0069,0.0047,0.0065,0.0051,0.0048,0.0055
Croatia,2000,3.1,13.8,3.1,25.9,4.5,1.3,5.8,0.1197,0.5328,0.1197,0.1737,0.05,0.0067,0.0045,0.0068,0.005,0.0049,0.0056
Croatia,2001,3.3,14.700000000000001,3.1,27.1,4.6,1.4,6.3,0.1218,0.5424,0.1144,0.1697,0.05,0.0073,0.0047,0.007,0.0052,0.0049,0.0062
Croatia,2002,3.2,15.599999999999998,3.1,28.1,4.8,1.4,6.6,0.1139,0.5552,0.1103,0.1708,0.05,0.0071,0.005,0.0071,0.0054,0.005,0.0063
Croatia,2003,3.1,16.6,3.1,29.5,5.2,1.5,6.9,0.1051,0.5627,0.1051,0.1763,0.05,0.007,0.0052,0.0069,0.0056,0.0054,0.0069
Croatia,2004,3.4,15.799999999999999,3.5,29.6,5.4,1.5,6.9,0.1149,0.5338,0.1182,0.1824,0.05,0.0076,0.005,0.0075,0.0056,0.0055,0.0072
Croatia,2005,3.3,16,3.6,30,5.6,1.5,7,0.11,0.5333,0.12,0.1867,0.05,0.0075,0.0051,0.0077,0.0057,0.0057,0.0074
Croatia,2006,3.4,15.799999999999999,3.7,30.4,5.9,1.6,7.1,0.1118,0.5197,0.1217,0.1941,0.05,0.0078,0.005,0.008,0.0058,0.006,0.0082
Croatia,2007,3.3,16.599999999999998,3.9,31.8,6.3,1.7,7.4,0.1038,0.522,0.1226,0.1981,0.05,0.0076,0.0054,0.0082,0.0062,0.0063,0.009
Croatia,2008,3.5,15.5,3.8,30.8,6.2,1.8,7.2,0.1136,0.5032,0.1234,0.2013,0.06,0.0081,0.0051,0.0084,0.0061,0.0064,0.0099
Croatia,2009,3,14.400000000000002,3.1,28.5,6.2,1.9,6.7,0.1053,0.5053,0.1088,0.2175,0.07,0.007,0.0052,0.0082,0.0061,0.0066,0.0109
Croatia,2010,3.1,13.7,3.3,28.1,6,1.9,6.6,0.1103,0.4875,0.1174,0.2135,0.07,0.0073,0.0048,0.0084,0.0059,0.0064,0.0113
Croatia,2011,3.2,13.7,3.2,27.8,5.8,1.9,6.6,0.1151,0.4928,0.1151,0.2086,0.07,0.0075,0.005,0.0082,0.006,0.0063,0.0117
Croatia,2012,3,12.500000000000002,2.9,25.9,5.6,1.9,6.1,0.1158,0.4826,0.112,0.2162,0.07,0.0071,0.0046,0.0077,0.0057,0.0062,0.012
Croatia,2013,2.8,11.600000000000001,2.6,24.6,5.7,1.8,5.9,0.1138,0.4715,0.1057,0.2317,0.07,0.0066,0.0044,0.0069,0.0055,0.0064,0.0119
Croatia,2014,2.7,10.799999999999999,2.8,23.8,5.6,1.9,5.7,0.1134,0.4538,0.1176,0.2353,0.08,0.0062,0.0044,0.0073,0.0055,0.0062,0.0131
Croatia,2015,2.9,10.600000000000001,2.8,24.2,6,2,5.8,0.1198,0.438,0.1157,0.2479,0.08,0.0067,0.0043,0.0074,0.0056,0.0066,0.014
Croatia,2016,2.8,10.8,2.5,24.4,6.2,2.1,5.9,0.1148,0.4426,0.1025,0.2541,0.09,0.0064,0.0045,0.0067,0.0057,0.0066,0.015
Croatia,2017,2.8,10.700000000000001,2.7,25,6.6,2.1,6.2,0.112,0.428,0.108,0.264,0.08,0.0064,0.0044,0.0072,0.0058,0.007,0.0151
Croatia,2018,2.8,10,2.7,24.1,6.2,2.4,5.9,0.1162,0.4149,0.112,0.2573,0.1,0.0065,0.0043,0.0073,0.0057,0.0066,0.0182
Croatia,2019,2.8,9.399999999999999,2.8,23.7,6.3,2.4,5.8,0.1181,0.3966,0.1181,0.2658,0.1,0.0065,0.0041,0.0076,0.0057,0.0067,0.0187
Croatia,2020,2.7,9,2.9,23.4,6.3,2.4,5.7,0.1154,0.3846,0.1239,0.2692,0.1,0.0063,0.004,0.0079,0.0057,0.0067,0.0192
Croatia,2025,2.8,9,3,23.4,6,2.7,6,0.1197,0.3846,0.1282,0.2564,0.12,0.0066,0.0042,0.0087,0.0059,0.0064,0.0237
Croatia,2030,2.9,9,3.1,23.5,5.6,2.9,6.2,0.1234,0.383,0.1319,0.2383,0.12,0.0068,0.0044,0.0095,0.0062,0.0062,0.0274
Croatia,2035,3,8.600000000000001,3.2,23.2,5.3,3.1,6.3,0.1293,0.3707,0.1379,0.2284,0.13,0.007,0.0045,0.01,0.0063,0.0059,0.0312
Cyprus,1990,0.5,2.8,0.8,5.7,1.2,0.4,11,0.0877,0.4912,0.1404,0.2105,0.07,9e-4,8e-4,0.0015,0.001,0.0015,0.0017
Cyprus,1991,0.5,3.3,0.8,6.2,1.2,0.4,11.8,0.0806,0.5323,0.129,0.1935,0.06,0.001,9e-4,0.0017,0.0011,0.0015,0.0016
Cyprus,1992,0.5,3.4,0.9,6.6,1.4,0.4,12.2,0.0758,0.5152,0.1364,0.2121,0.06,0.001,0.001,0.0019,0.0012,0.0017,0.0016
Cyprus,1993,0.5,3.6,0.9,6.9,1.4,0.4,12.2,0.0725,0.5217,0.1304,0.2029,0.06,0.001,0.0011,0.002,0.0013,0.0017,0.0016
Cyprus,1994,0.5,3.7,1,7.2,1.5,0.4,12.3,0.0694,0.5139,0.1389,0.2083,0.06,0.0011,0.0011,0.0021,0.0014,0.0018,0.0016
Cyprus,1995,0.6,3.4999999999999996,1,7.1,1.6,0.4,12.1,0.0845,0.493,0.1408,0.2254,0.06,0.0013,0.0011,0.002,0.0013,0.0019,0.0016
Cyprus,1996,0.6,3.8000000000000003,1,7.4,1.6,0.4,12.4,0.0811,0.5135,0.1351,0.2162,0.05,0.0013,0.0011,0.002,0.0014,0.0018,0.0016
Cyprus,1997,0.5,3.8999999999999995,1,7.5,1.7,0.4,12.4,0.0667,0.52,0.1333,0.2267,0.05,0.0011,0.0012,0.002,0.0014,0.0019,0.0016
Cyprus,1998,0.6,4.1000000000000005,1,7.9,1.8,0.4,12.8,0.0759,0.519,0.1266,0.2278,0.05,0.0013,0.0013,0.0021,0.0015,0.002,0.0017
Cyprus,1999,0.5,4.4,1,8.1,1.8,0.5,13,0.0617,0.5432,0.1235,0.2222,0.06,0.0011,0.0014,0.0023,0.0016,0.0019,0.0021
Cyprus,2000,0.6,4.6000000000000005,1,8.4,1.8,0.5,13.3,0.0714,0.5476,0.119,0.2143,0.06,0.0013,0.0015,0.0022,0.0016,0.0019,0.0022
Cyprus,2001,0.6,4.4,1,8.3,1.9,0.5,13.3,0.0723,0.5301,0.1205,0.2289,0.06,0.0013,0.0014,0.0023,0.0016,0.002,0.0022
Cyprus,2002,0.6,4.5,1,8.6,1.9,0.5,13.4,0.0698,0.5233,0.1163,0.2209,0.06,0.0013,0.0014,0.0023,0.0017,0.002,0.0022
Cyprus,2003,0.6,4.8,1,8.9,2,0.5,13.9,0.0674,0.5393,0.1124,0.2247,0.06,0.0014,0.0015,0.0022,0.0017,0.0021,0.0023
Cyprus,2004,0.6,4.9,1.1,9.1,2.1,0.5,13.8,0.0659,0.5385,0.1209,0.2308,0.05,0.0013,0.0015,0.0024,0.0017,0.0021,0.0024
Cyprus,2005,0.5,5,1.2,9.3,2.1,0.5,13.8,0.0538,0.5376,0.129,0.2258,0.05,0.0011,0.0016,0.0026,0.0018,0.0021,0.0025
