"country.name","country.code","year","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","residential.ghg.emissions.mio.tonnes","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","other.ghg.emissions.mio.tonnes"
"Austria","AT",1990,8136.76057,14099.97018,13662.33863,78670.34372,13975.23508,3925.01966,12862.45304,100,10.4,12008.56656
"Austria","AT",1991,8044.49191,14873.19813,13695.97586,82349.31356,15455.47077,3994.30791,14096.27144,104.9,10.8,12189.59754
"Austria","AT",1992,7729.37542,11632.79336,12053.42048,75750.43343,15425.39274,3946.40605,13543.38369,96.6,9.8,11419.66169
"Austria","AT",1993,7715.14301,11678.30825,12004.00422,75932.29679,15557.0608,3920.98224,13551.5098,96.8,9.7,11505.28847
"Austria","AT",1994,7701.68817,11964.25738,12738.74184,76206.72004,15605.34237,3823.16042,12288.49971,97.5,9.8,12085.03015
"Austria","AT",1995,7827.93172,13155.46146,13604.92033,79584.03448,15885.61705,3651.16076,13509.95424,101.9,10.2,11948.98892
"Austria","AT",1996,7718.42349,14127.88822,13057.11525,82874.66509,17439.47295,3462.68541,14491.77249,106.1,10.6,12577.30728
"Austria","AT",1997,7672.0181,14141.82548,14219.02163,82405.07979,16452.04154,3314.84102,12945.17834,105.6,10.5,13660.15368
"Austria","AT",1998,7639.82948,13174.4513,13864.92374,81702.15545,18560.41836,3194.87944,12980.65617,104.7,10.4,12286.99696
"Austria","AT",1999,7534.35604,12712.52886,13647.39732,80105.17886,18022.0009,3075.28196,13511.13658,102.6,10.2,11602.4772
"Austria","AT",2000,7438.14937,12397.02196,14610.40772,80414.98044,18817.90658,2963.10734,12385.53028,103.2,10.3,11802.85719
"Austria","AT",2001,7380.12145,13749.5189,14487.86697,84324.3409,20308.80407,2865.49022,13593.43443,108.3,10.7,11939.10486
"Austria","AT",2002,7268.93624,13449.23513,15129.49031,86110.7423,22221.1789,2863.10386,12865.38093,110.3,10.9,12313.41693
"Austria","AT",2003,7121.57019,16164.37443,15271.15918,91788.39315,24073.84143,2866.58492,13551.98191,117.2,11.5,12738.88109
"Austria","AT",2004,7105.67697,15993.60656,14810.66789,91382.83734,24589.60719,2929.95656,13023.50277,117.3,11.4,12929.8194
"Austria","AT",2005,7037.55853,16397.4235,15599.74163,92566.55645,24943.77686,2790.99459,12482.87134,118.9,11.5,13314.19
"Austria","AT",2006,7026.8835,15230.05332,16257.45909,90117.31121,23673.89567,2671.20955,12294.79609,115.5,11.1,12963.01399
"Austria","AT",2007,7082.13778,14017.95119,16911.94716,87472.73532,23891.70251,2543.32696,10397.15987,112.2,10.8,12628.50985
"Austria","AT",2008,7205.75725,13829.42347,17249.0314,86816.18104,22414.30533,2431.10413,10697.25885,112,10.7,12989.30061
"Austria","AT",2009,7239.86839,12852.37959,13921.65625,80328.50224,21753.31645,2284.73016,9935.21937,103.1,9.8,12341.33203
"Austria","AT",2010,7102.94137,14028.09433,15929.63847,84753.25704,22567.80103,2157.95242,10089.93125,109.3,10.4,12876.89817
"Austria","AT",2011,7164.58252,13777.09126,15970.26312,82460.29967,21912.49965,2042.63288,8766.86144,106.4,10.1,12826.3688
"Austria","AT",2012,7110.19335,12400.04288,15570.65912,79811.32492,21730.4743,1942.30013,8450.85455,103.1,9.7,12606.80059
"Austria","AT",2013,7106.40532,11319.97636,15902.23444,80352.53173,22910.72252,1823.76026,8618.32127,103.3,9.7,12671.11156
"Austria","AT",2014,7246.06061,9640.72472,16017.35951,76679.76316,22206.06435,1720.75699,7514.00891,98.6,9.2,12334.78807
"Austria","AT",2015,7248.5387,10791.89421,16601.60167,78897.2529,22675.85453,1637.64144,8084.87971,101.8,9.4,11856.84264
"Austria","AT",2016,7365.1796,10563.12866,16394.62122,79596.11177,23519.18029,1557.28057,8202.10922,103.1,9.4,11994.61221
"Belgium","BE",1990,12217.30781,30060.81688,26291.75354,146586.60683,20892.74305,4335.06873,25053.11781,100,15,27735.79901
"Belgium","BE",1991,12095.4309,30709.3695,25316.30092,149323.54168,21090.07043,4486.08214,27952.72162,101.4,15.2,27673.56617
"Belgium","BE",1992,12080.19194,29502.98042,26410.01648,148920.39768,21863.8705,4607.29657,27747.38114,101.2,15.1,26708.66063
"Belgium","BE",1993,12205.18528,28977.17337,25555.11174,147890.3969,22368.2615,4437.48539,27860.51268,100.5,14.9,26486.66694
"Belgium","BE",1994,12073.76862,30082.55292,28535.66203,152522.82453,22861.62511,4521.93408,27404.70629,103.6,15.3,27042.57548
"Belgium","BE",1995,12288.50212,29589.5828,30170.72418,154665.23071,22942.83751,4501.44033,28192.92484,105.3,15.6,26979.21893
"Belgium","BE",1996,12196.55092,28879.32393,29677.48588,158303.40453,23355.40882,4410.46203,33411.61436,108,15.9,26372.55859
"Belgium","BE",1997,12193.99787,27836.31543,26944.37951,149781.66917,23543.25657,4464.71827,29178.05187,102.5,15.1,25620.94965
"Belgium","BE",1998,11989.06153,30575.46203,28098.63113,154956.89751,24186.09762,4320.74669,29525.90083,106.3,15.6,26260.99768
"Belgium","BE",1999,12198.52477,26781.38538,27229.08931,148644.59381,24489.89341,4062.81977,28639.63798,102.4,15,25243.24319
"Belgium","BE",2000,11323.42801,28671.82093,28417.18022,149729.92179,24883.70694,3949.47394,27313.53588,103.2,15.1,25170.77587
"Belgium","BE",2001,11094.6742,26623.89085,27028.28802,148131.89022,25438.37171,3516.98855,29650.60969,101.8,14.8,24779.0672
"Belgium","BE",2002,10967.22008,28071.06893,26827.99726,147567.2842,25740.67314,3531.61632,28390.52098,101,14.6,24038.18749
"Belgium","BE",2003,10593.15107,29223.92839,26684.31695,147932.26938,26327.02457,3196.73488,29075.67766,101.4,14.6,22831.43586
"Belgium","BE",2004,10503.50234,29700.21334,27703.99145,149230.63403,27395.53143,3234.67098,28085.20717,102.3,14.7,22607.51732
"Belgium","BE",2005,10283.58741,29426.08515,26440.47095,145283.84158,26588.2223,3055.13425,27498.27236,99.5,14.2,21992.06916
"Belgium","BE",2006,10082.84492,28307.79307,25721.89191,142660.4244,27177.2757,3036.45416,26195.14055,97.9,13.9,22139.02409
"Belgium","BE",2007,10267.48643,27616.35206,23979.7191,138960.91968,28014.29049,2989.52694,24191.25025,95.6,13.5,21902.29441
"Belgium","BE",2008,10137.53191,25513.54638,24348.11279,138827.7823,28095.91454,2780.14024,26094.9289,95.8,13.4,21857.60754
"Belgium","BE",2009,10256.5505,25963.86743,18603.72449,126262.68669,27287.60696,2602.33039,25182.33534,86.9,12.1,16366.27158
"Belgium","BE",2010,10200.62998,26548.18136,21466.07552,132921.98618,26434.44317,2499.72685,27004.19924,91.4,12.6,18768.73006
"Belgium","BE",2011,10093.98156,23129.4405,20627.76898,122198.35626,26049.38042,2289.44359,21966.56144,84.5,11.5,18041.77977
"Belgium","BE",2012,9883.36655,23008.35331,19054.57278,119372.66489,25238.44825,2206.20654,22877.87443,82.4,11.1,17103.84303
"Belgium","BE",2013,9923.13972,21451.66463,19796.82905,119304.38396,24750.99751,1832.19102,24651.86861,82.5,11.1,16897.69342
"Belgium","BE",2014,10120.53999,20548.54267,19786.46987,113505.9673,24982.01009,1654.42074,20069.47742,78.8,10.5,16344.50652
"Belgium","BE",2015,10049.52531,21238.08211,19753.43274,117122.08479,26697.34819,1596.59431,21258.04846,81.5,10.8,16529.05367
"Belgium","BE",2016,9893.91631,20006.79484,20369.48429,115783.17734,26398.93723,1484.19032,21283.19649,81.5,10.8,16346.65786
"Bulgaria","BG",1990,12461.57245,36539.60008,10047.56144,101849.10725,6604.43764,7977.03263,6304.90221,100,12,21914.0008
"Bulgaria","BG",1991,10801.298,29773.09194,7856.09331,83417.04942,3633.10668,7667.83582,4374.7254,79.1,9.6,19310.89827
"Bulgaria","BG",1992,9397.81306,28705.8523,6613.26734,77785.62716,3970.82209,7645.88358,4743.36159,75,9.2,16708.6272
"Bulgaria","BG",1993,8048.87479,28958.43516,6904.33223,76758.85832,4491.87078,7437.04219,5420.4379,74.3,9.2,15497.86527
"Bulgaria","BG",1994,7011.97655,26691.2529,8420.17063,73099.24546,4107.80362,6555.22034,4662.53367,70.7,8.8,15650.28775
"Bulgaria","BG",1995,5933.27515,27209.64517,10454.38276,74605.77225,4384.26427,6999.14674,3452.69642,72.1,9,16172.36174
"Bulgaria","BG",1996,5642.2456,27037.94845,10314.90251,74771.25783,4292.95451,7025.84365,3978.86694,72,9,16478.49617
"Bulgaria","BG",1997,5685.18206,28974.42153,9536.04878,71788.05917,4350.86756,6983.05162,2862.83532,68.6,8.6,13395.6523
"Bulgaria","BG",1998,5139.25287,28021.99836,7141.99197,67934.00732,5506.49005,6725.77897,2992.37016,64.6,8.2,12406.12494
"Bulgaria","BG",1999,5479.39013,24188.53482,6265.29503,60690.15183,5742.98753,6495.01015,2299.65907,58,7.4,10219.2751
"Bulgaria","BG",2000,5205.32894,24029.36079,7210.77844,59566.56317,5509.77606,6380.67155,1627.90667,57.1,7.3,9602.74072
"Bulgaria","BG",2001,5004.37748,27892.24401,7165.93554,62677.56901,5671.24632,6034.91346,1496.18173,60.2,7.9,9412.67047
"Bulgaria","BG",2002,5148.55164,25215.57177,6443.01124,59718.28288,5904.26976,5755.94543,1939.99625,57.4,7.7,9310.93679
"Bulgaria","BG",2003,5044.13402,27112.391,7109.2287,64192.90965,6496.3183,5900.44292,2097.78739,61.8,8.3,10432.60732
"Bulgaria","BG",2004,5493.05921,26885.0931,7214.51569,63341.69781,7034.28146,5787.09953,1665.42059,60.9,8.3,9262.22823
"Bulgaria","BG",2005,5170.0367,27099.9383,7683.60539,63906.77807,7844.49036,5380.22179,1588.95395,61.6,8.4,9139.53158
"Bulgaria","BG",2006,5053.59627,27394.73904,7477.03026,64485.14929,8341.10421,5211.7041,1860.10749,62.1,8.6,9146.86792
"Bulgaria","BG",2007,4904.91437,30731.26908,7982.50777,68359.18148,8174.19886,5080.70535,1645.81862,65.8,9.1,9839.76743
"Bulgaria","BG",2008,5149.05762,32249.60687,7157.71899,66953.71877,8570.8523,4912.80721,1668.93004,64.6,9,7244.74574
"Bulgaria","BG",2009,4978.84799,29440.1902,4163.10582,57970.0426,8244.44878,4756.56866,1410.62198,55.8,7.8,4976.25917
"Bulgaria","BG",2010,5454.63805,31334.56515,4445.31541,60549.7724,8007.69564,4604.56165,1609.18504,58.3,8.3,5093.81146
"Bulgaria","BG",2011,5105.53379,36106.8588,5020.53712,65851.89799,8191.51648,4573.47312,1841.44621,63.4,9,5012.53246999999
"Bulgaria","BG",2012,5236.18144,31325.30281,4783.98562,60779.22883,8505.43099,4423.04297,1820.03993,58.5,8.4,4685.24507
"Bulgaria","BG",2013,5717.59179,26991.65127,4759.34371,55512.83186,7432.56725,4471.083,1553.8026,53.5,7.7,4586.79224
"Bulgaria","BG",2014,6187.4786,28721.1951,5120.16924,58527.59282,8413.7002,4316.3853,1263.03505,56.4,8.2,4505.62933
"Bulgaria","BG",2015,6236.24972,29793.43878,5769.55685,61708.70201,9203.93919,4221.86498,1404.91563,59.5,8.7,5078.73686
"Bulgaria","BG",2016,6585.68144,26387.51905,6062.71108,59085.21844,9321.16781,4081.81864,1491.41517,57,8.4,5154.90525
"Croatia","HR",1990,4399.64861,7071.49422,4677.54204,31858.36168,3881.10779,1051.43789,3296.42582,100,6.8,7480.70531
"Croatia","HR",1991,4271.3209,4738.53196,3539.45787,25037.99711,2941.54661,1071.23311,2814.61077,77.7,5.4,5661.29589
"Croatia","HR",1992,3780.7013,5402.08605,2925.37494,23114.14847,2842.01287,1093.57646,2315.50748,71.7,5.1,4754.88937
"Croatia","HR",1993,3604.36438,5925.5736,2401.99376,23256.06948,2998.59192,1114.70897,2340.51504,72.5,5.1,4870.32181
"Croatia","HR",1994,3409.90166,4630.13142,2656.4753,22338.02254,3181.23724,1143.69512,2384.6812,69.9,4.9,4931.9006
"Croatia","HR",1995,3265.24433,5233.66513,2468.78103,22936.75103,3367.9454,1168.97556,2689.82194,71.5,5,4742.31764
"Croatia","HR",1996,3217.50854,5058.6328,2459.25077,23546.42343,3725.6879,1186.00679,2971.45299,73.3,5.2,4927.88364
"Croatia","HR",1997,3337.56551,5557.62264,2685.95811,24765.02346,4084.46538,1221.54161,3135.37745,77.1,5.5,4742.49276
"Croatia","HR",1998,3094.46525,6214.08046,2431.08888,25110.12824,4193.36232,1246.85142,2942.68644,78.2,5.6,4987.59347
"Croatia","HR",1999,3179.43718,6443.35313,2850.19274,26212.67893,4469.57368,1293.23779,3171.58947,81.6,5.9,4805.29494
"Croatia","HR",2000,3133.54382,5805.91627,3137.01121,25860.87692,4499.38976,1339.38638,2948.25165,80.4,5.8,4997.37783
"Croatia","HR",2001,3277.27406,6369.27335,3133.83912,27056.25124,4555.14656,1364.28055,3255.66554,84.1,6.3,5100.77206
"Croatia","HR",2002,3191.9436,7255.33355,3110.85171,28095.30198,4823.43302,1411.36714,3380.80759,87.2,6.6,4921.56537
"Croatia","HR",2003,3140.59879,7932.07498,3136.83963,29515.19419,5221.97649,1456.87271,3653.44247,91.5,6.9,4973.38912
"Croatia","HR",2004,3376.25317,6812.37846,3497.99203,29626.85287,5405.20822,1516.1347,3605.33393,92,6.9,5413.55236
"Croatia","HR",2005,3324.11125,6837.50432,3574.0051,30012.33357,5561.58506,1518.39599,3655.51611,93.2,7,5541.21574
"Croatia","HR",2006,3377.62923,6658.7938,3736.82655,30394.12472,5918.50764,1616.12674,3367.85712,94.2,7.1,5718.38364
"Croatia","HR",2007,3275.23158,7847.83546,3909.11934,31793.56775,6342.6509,1707.20833,3019.59063,98.8,7.4,5691.93151
"Croatia","HR",2008,3494.54141,6800.62832,3832.5459,30849.36974,6173.70136,1801.22107,3090.50251,95.1,7.1,5656.22917
"Croatia","HR",2009,3000.88231,6391.19677,3085.10375,28496.67769,6182.55645,1852.6307,3151.40024,89,6.7,4832.90747
"Croatia","HR",2010,3094.31457,5903.40152,3332.37104,28084.72237,5952.34087,1910.88026,3253.11638,87.3,6.6,4638.29773
"Croatia","HR",2011,3189.36128,6275.88086,3171.00618,27788.93478,5799.54714,1941.86742,3018.20665,86.2,6.5,4393.06525
"Croatia","HR",2012,3034.88378,5875.86599,2879.29477,25915.74226,5614.24499,1941.11029,2723.11843,80.7,6.1,3847.22401
"Croatia","HR",2013,2786.3143,5263.15224,2638.50152,24554.54239,5699.54622,1824.91921,2572.4732,77,5.9,3769.6357
"Croatia","HR",2014,2702.19158,4765.08539,2775.63846,23762.72506,5642.49244,1920.88797,2273.38505,74.3,5.7,3683.04417
"Croatia","HR",2015,2879.62161,4742.56586,2800.13569,24247.41641,5951.82644,1963.69089,2518.69839,75.8,5.8,3390.87753000001
"Croatia","HR",2016,2816.91936,4875.2718,2493.59173,24384.83417,6173.37877,2107.80482,2572.07767,76.2,5.9,3345.79002
"Cyprus","CY",1990,471.22511,1767.39248,841.14279,5668.85259,1242.48681,386.72563,378.03209,100,10.9,581.84768
"Cyprus","CY",1991,475.2273,1830.30414,814.00473,6183.1471,1244.1758,390.79604,411.99676,110.1,11.7,1016.64233
"Cyprus","CY",1992,509.7139,2127.9561,875.49649,6616.17394,1394.32505,399.10292,490.75838,116.4,12,818.8211
"Cyprus","CY",1993,540.53024,2250.56334,940.16541,6898.56458,1410.6039,407.81738,484.99321,119,12,863.891099999999
"Cyprus","CY",1994,529.96554,2379.45579,980.11544,7151.98403,1468.36862,418.97149,495.04377,123.2,12.2,880.063379999999
"Cyprus","CY",1995,580.13938,2173.90094,956.67869,7095.55375,1559.78393,426.59669,521.70799,123.2,12,876.746130000001
"Cyprus","CY",1996,562.15342,2289.16613,1020.17219,7442.11876,1612.37653,430.8932,543.71027,128.1,12.2,983.647020000001
"Cyprus","CY",1997,548.52468,2419.33231,991.14415,7531.72628,1681.75266,438.67325,563.39199,129.3,12.2,888.90724
"Cyprus","CY",1998,562.78721,2652.47976,951.1113,7860.1136,1764.80771,444.92856,583.92834,135.1,12.6,900.07072
"Cyprus","CY",1999,545.70075,2836.63337,970.26091,8128.09813,1805.98354,452.01839,588.53835,139.6,12.8,928.962820000001
"Cyprus","CY",2000,552.35101,2964.65686,997.86936,8386.50436,1837.30842,459.99301,624.16559,144.2,13.1,950.16011
"Cyprus","CY",2001,601.48898,2847.10545,985.42871,8326.27513,1899.94655,468.54109,626.2453,145.6,13.1,897.51905
"Cyprus","CY",2002,620.88776,3008.82744,1025.86235,8551.86852,1883.7946,474.80488,634.85389,148.6,13.2,902.8376
"Cyprus","CY",2003,602.74739,3235.73995,1036.64871,8940.28601,1997.9528,476.43652,656.72994,155.8,13.7,934.030699999999
"Cyprus","CY",2004,583.45305,3294.7693,1121.16254,9141.64331,2071.9464,478.91833,590.66421,158.1,13.7,1000.72948
"Cyprus","CY",2005,532.97835,3483.62391,1178.66495,9333.4443,2111.18101,485.79921,520.2129,159.3,13.6,1020.98397
"Cyprus","CY",2006,548.14239,3665.46117,1191.08593,9542.63953,2099.04081,484.38432,577.76661,163.2,13.7,976.758299999999
"Cyprus","CY",2007,539.92496,3814.46911,1214.8043,9881.22026,2236.44446,485.48837,549.45244,168.2,13.8,1040.63662
"Cyprus","CY",2008,515.82671,3980.43976,1212.77978,10028.45108,2281.232,492.72225,511.48628,171.5,13.8,1033.9643
"Cyprus","CY",2009,509.15146,4005.64927,1043.38186,9775.35091,2276.7703,496.53133,543.67237,167.1,13.1,900.194320000001
"Cyprus","CY",2010,531.62353,3880.75822,933.62494,9458.76979,2325.31846,498.15465,491.748,162.4,12.4,797.54199
"Cyprus","CY",2011,520.90559,3722.36939,877.65431,9101.56211,2250.91169,500.98864,536.01462,158,11.7,692.717870000001
"Cyprus","CY",2012,497.58423,3557.56024,836.82887,8561.12816,2080.09615,510.7091,517.11795,149.2,10.9,561.23162
"Cyprus","CY",2013,462.81612,2839.14888,1064.41355,7843.02643,1870.05361,521.42505,441.33319,137.2,10,643.836029999999
"Cyprus","CY",2014,448.15333,2950.11164,1279.72892,8216.72983,1820.83665,531.34697,387.40677,143.4,10.6,799.14555
"Cyprus","CY",2015,457.27225,3032.96155,1221.34958,8303.20741,1890.56818,543.81348,445.02847,143.9,10.7,712.213900000001
"Cyprus","CY",2016,481.53902,3311.05181,1225.40178,8741.33326,2021.70879,554.2663,442.02419,152.9,11.3,705.341369999999
"Czechia","CZ",1990,15839.58888,56855.1378,17113.01114,197392.70412,11484.13688,3124.51401,29976.28197,100,19.4,63000.03344
"Czechia","CZ",1991,13732.21792,55476.20858,13847.99064,179181.86271,10305.51393,3266.79428,28248.84788,90.6,17.6,54304.28948
"Czechia","CZ",1992,11838.1731,54649.67225,14609.66889,172686.94169,10720.28327,3275.75782,20926.85676,87.3,16.9,56666.5296
"Czechia","CZ",1993,10523.14207,54321.35741,13451.41087,165018.18181,10253.15701,3356.72563,23485.22442,83.3,16.1,49627.1644
"Czechia","CZ",1994,9539.82792,54842.3411,14690.24217,157517.66968,11164.83575,3503.45388,22256.9405,79.4,15.4,41520.02836
"Czechia","CZ",1995,9616.62915,61762.4632,14202.28156,156717.54307,10472.53314,3510.87771,20697.8505,79.7,15.4,36454.90781
"Czechia","CZ",1996,9337.47997,66517.79814,14903.0374,159770.0651,10661.04532,3549.20661,19145.49821,80.8,15.7,35655.99945
"Czechia","CZ",1997,8921.83048,62808.68276,15822.54845,155160.04948,10536.44925,3665.9814,18331.74446,78.7,15.3,35072.81268
"Czechia","CZ",1998,8554.82368,60678.32672,15949.39717,148998.23562,11694.12766,3792.0336,16207.98417,75.5,14.7,32121.54262
"Czechia","CZ",1999,8599.39662,58225.0877,13431.38073,139448.47756,12003.12306,3806.08844,15199.83401,70.6,13.7,28183.567
"Czechia","CZ",2000,8393.28479,62061.94676,14916.43084,149333.51987,12129.34218,3853.45896,15504.25531,75.3,14.7,32474.80103
"Czechia","CZ",2001,8494.3579,64244.82936,14153.57691,149096.97291,12901.13803,3993.3179,15944.57771,75.2,14.7,29365.1751
"Czechia","CZ",2002,8306.07398,62799.20928,13939.64429,145505.51845,13478.12329,4126.97972,14846.11882,73.3,14.4,28009.36907
"Czechia","CZ",2003,7850.92065,62449.02177,14989.07363,148758.85352,15269.44109,4285.11446,16118.19896,75,14.7,27797.08296
"Czechia","CZ",2004,8064.86754,62567.97623,15925.08585,149624.67149,16031.6407,4234.83474,15650.122,75.5,14.8,27150.14443
"Czechia","CZ",2005,7801.18439,63165.65334,14790.37802,147494.14425,17368.52887,4294.57521,13208.54397,74.5,14.6,26865.28045
"Czechia","CZ",2006,7679.46989,62614.74087,15828.72646,148598.758,17711.0003,4371.05274,13641.44746,75.2,14.7,26752.32028
"Czechia","CZ",2007,7835.15963,66264.46066,16604.1862,150336.76477,18626.33783,4314.32111,12251.66614,76.1,14.8,24440.6332
"Czechia","CZ",2008,7972.4442,61533.35423,16565.03445,145614.293,18458.34257,4511.55011,12593.50862,73.7,14.2,23980.05882
"Czechia","CZ",2009,7572.37818,57461.96918,14054.5406,137214.51935,17831.08666,4621.05236,12387.24549,69.5,13.3,23286.24688
"Czechia","CZ",2010,7386.4685,62122.32913,15022.88394,139733.69055,16803.37072,4861.48163,14032.96359,70.7,13.5,19504.19304
